date,attraction,city,tourists,rainfall,temperature,rainy_days,sunshine,type,region,ln_tourists,rain_lag1,rain_lag2,heavy_rain
2020-01,墾丁海水浴場,恆春,17599,57.2,21.9,5.0,196.7,Outdoor,south,9.775654181026242,14.5,2.5,0
2020-02,墾丁海水浴場,恆春,18745,53.0,21.9,8.0,162.9,Outdoor,south,9.838735675306431,57.2,14.5,0
2020-03,墾丁海水浴場,恆春,19428,12.0,24.0,3.0,211.8,Outdoor,south,9.874522074243114,53.0,57.2,0
2020-04,墾丁海水浴場,恆春,11850,6.0,24.7,2.0,205.5,Outdoor,south,9.380167531188448,12.0,53.0,0
2020-05,墾丁海水浴場,恆春,20382,220.8,28.0,15.0,196.9,Outdoor,south,9.922456499083731,6.0,12.0,0
2020-06,墾丁海水浴場,恆春,24829,80.0,29.6,10.0,260.2,Outdoor,south,10.119807878502213,220.8,6.0,0
2020-07,墾丁海水浴場,恆春,25948,246.5,29.8,13.0,248.2,Outdoor,south,10.163888352206046,80.0,220.8,0
2020-08,墾丁海水浴場,恆春,24014,463.5,28.5,23.0,164.4,Outdoor,south,10.086433914098924,246.5,80.0,1
2020-09,墾丁海水浴場,恆春,23059,69.5,28.6,6.0,236.3,Outdoor,south,10.04585479382305,463.5,246.5,0
2020-10,墾丁海水浴場,恆春,24199,48.0,26.9,12.0,200.4,Outdoor,south,10.094107912144779,69.5,463.5,0
2020-11,墾丁海水浴場,恆春,20340,180.0,25.3,6.0,162.0,Outdoor,south,9.920393832602487,48.0,69.5,0
2020-12,墾丁海水浴場,恆春,17149,2.0,22.6,2.0,97.0,Outdoor,south,9.749753452594087,180.0,48.0,0
2021-01,墾丁海水浴場,恆春,13491,2.5,19.8,2.0,198.1,Outdoor,south,9.50985219618154,2.0,180.0,0
2021-02,墾丁海水浴場,恆春,19056,20.0,21.5,4.0,195.7,Outdoor,south,9.855189767128376,2.5,2.0,0
2021-03,墾丁海水浴場,恆春,24067,2.0,24.2,1.0,209.2,Outdoor,south,10.088638436340242,20.0,2.5,0
2021-04,墾丁海水浴場,恆春,19930,0.5,25.1,1.0,148.0,Outdoor,south,9.900031587562738,2.0,20.0,0
2021-05,墾丁海水浴場,恆春,10788,4.0,29.0,2.0,241.1,Outdoor,south,9.28628237555134,0.5,2.0,0
2021-06,墾丁海水浴場,恆春,0,589.5,28.2,23.0,140.7,Outdoor,south,0.0,4.0,0.5,1
2021-07,墾丁海水浴場,恆春,1079,402.0,28.8,18.0,214.7,Outdoor,south,6.984716320118266,589.5,4.0,1
2021-08,墾丁海水浴場,恆春,10602,835.0,28.1,21.0,163.1,Outdoor,south,9.268892258925797,402.0,589.5,1
2021-09,墾丁海水浴場,恆春,15236,140.5,28.6,17.0,236.0,Outdoor,south,9.631481959469355,835.0,402.0,0
2021-10,墾丁海水浴場,恆春,20223,378.0,26.9,11.0,188.7,Outdoor,south,9.914625296946584,140.5,835.0,1
2021-11,墾丁海水浴場,恆春,23059,20.0,24.3,7.0,151.1,Outdoor,south,10.04585479382305,378.0,140.5,0
2021-12,墾丁海水浴場,恆春,21628,5.5,22.0,5.0,166.3,Outdoor,south,9.981790285793302,20.0,378.0,0
2022-01,墾丁海水浴場,恆春,17493,173.0,21.3,8.0,120.9,Outdoor,south,9.7696132439798,5.5,20.0,0
2022-02,墾丁海水浴場,恆春,14891,17.0,21.3,5.0,143.5,Outdoor,south,9.608579434992608,173.0,5.5,0
2022-03,墾丁海水浴場,恆春,20674,12.5,24.2,2.0,183.7,Outdoor,south,9.936680519891892,17.0,173.0,0
2022-04,墾丁海水浴場,恆春,16006,12.5,25.2,6.0,189.7,Outdoor,south,9.680781405546698,12.5,17.0,0
2022-05,墾丁海水浴場,恆春,10178,308.0,26.6,15.0,107.6,Outdoor,south,9.22808205345234,12.5,12.5,1
2022-06,墾丁海水浴場,恆春,18365,141.0,28.7,20.0,203.7,Outdoor,south,9.818256408173468,308.0,12.5,0
2022-07,墾丁海水浴場,恆春,24517,200.5,29.0,12.0,234.2,Outdoor,south,10.10716282065494,141.0,308.0,0
2022-08,墾丁海水浴場,恆春,22953,261.0,28.6,18.0,240.4,Outdoor,south,10.041247492240613,200.5,141.0,1
2022-09,墾丁海水浴場,恆春,21546,42.0,28.3,6.0,194.0,Outdoor,south,9.977991874704234,261.0,200.5,0
2022-10,墾丁海水浴場,恆春,19269,140.0,26.7,8.0,196.1,Outdoor,south,9.866304761408411,42.0,261.0,0
2022-11,墾丁海水浴場,恆春,19161,13.5,26.1,4.0,173.3,Outdoor,south,9.860684430210819,140.0,42.0,0
2022-12,墾丁海水浴場,恆春,17599,4.5,22.1,5.0,164.1,Outdoor,south,9.775654181026242,13.5,140.0,0
2023-01,墾丁海水浴場,恆春,13703,6.0,21.1,6.0,165.9,Outdoor,south,9.525443040003957,4.5,13.5,0
2023-02,墾丁海水浴場,恆春,16471,6.0,22.3,2.0,179.9,Outdoor,south,9.709417248707625,6.0,4.5,0
2023-03,墾丁海水浴場,恆春,147179,0.5,23.3,1.0,231.3,Outdoor,south,11.89941160648059,6.0,6.0,0
2023-04,墾丁海水浴場,恆春,14774,5.5,25.4,2.0,155.7,Outdoor,south,9.6006918422743,0.5,6.0,0
2023-05,墾丁海水浴場,恆春,13597,93.0,26.9,11.0,151.7,Outdoor,south,9.517678002086406,5.5,0.5,0
2023-06,墾丁海水浴場,恆春,18442,290.5,28.6,14.0,197.5,Outdoor,south,9.822440173682805,93.0,5.5,1
2023-07,墾丁海水浴場,恆春,17970,469.0,29.2,14.0,242.5,Outdoor,south,9.796514626532023,290.5,93.0,1
2023-08,墾丁海水浴場,恆春,15452,358.0,28.4,23.0,133.1,Outdoor,south,9.645558438233694,469.0,290.5,1
2023-09,墾丁海水浴場,恆春,12363,299.5,28.1,14.0,181.5,Outdoor,south,9.422544303252007,358.0,469.0,1
2023-10,墾丁海水浴場,恆春,12537,260.0,26.9,6.0,160.4,Outdoor,south,9.436519311833914,299.5,358.0,1
2023-11,墾丁海水浴場,恆春,15185,4.0,25.0,1.0,229.2,Outdoor,south,9.62812922977318,260.0,299.5,0
2023-12,墾丁海水浴場,恆春,11821,0.5,23.2,1.0,137.4,Outdoor,south,9.377717481384314,4.0,260.0,0
2024-01,墾丁海水浴場,恆春,8959,10.5,21.2,4.0,160.4,Outdoor,south,9.100525505968976,0.5,4.0,0
2024-02,墾丁海水浴場,恆春,13166,5.0,23.1,1.0,184.9,Outdoor,south,9.485468978356344,10.5,0.5,0
2024-03,墾丁海水浴場,恆春,16539,12.5,23.4,1.0,189.8,Outdoor,south,9.713536968577682,5.0,10.5,0
2024-04,墾丁海水浴場,恆春,13364,78.5,27.3,5.0,210.8,Outdoor,south,9.50039462857302,12.5,5.0,0
2024-05,墾丁海水浴場,恆春,12457,148.5,27.8,10.0,165.2,Outdoor,south,9.430118265814091,78.5,12.5,0
2024-06,墾丁海水浴場,恆春,16390,96.5,29.5,18.0,203.9,Outdoor,south,9.70448768268936,148.5,78.5,0
2024-07,墾丁海水浴場,恆春,13040,398.5,29.6,19.0,242.9,Outdoor,south,9.475853519656901,96.5,148.5,1
2024-08,墾丁海水浴場,恆春,13438,321.0,28.8,17.0,211.0,Outdoor,south,9.505916206547065,398.5,96.5,1
2024-09,墾丁海水浴場,恆春,12671,369.5,28.5,21.0,167.2,Outdoor,south,9.447150114054207,321.0,398.5,1
2024-10,墾丁海水浴場,恆春,11238,458.5,27.5,14.0,148.7,Outdoor,south,9.327145151518268,369.5,321.0,1
2024-11,墾丁海水浴場,恆春,12466,83.0,25.3,6.0,181.0,Outdoor,south,9.430840432344976,458.5,369.5,0
2024-12,墾丁海水浴場,恆春,10920,16.5,21.8,3.0,147.0,Outdoor,south,9.298442820197728,83.0,458.5,0
2016-03,擎天崗,臺北,0,285.7,17.5,19.0,90.3,Outdoor,north,0.0,78.9,256.0,1
2016-04,擎天崗,臺北,0,184.4,24.0,14.0,81.9,Outdoor,north,0.0,285.7,78.9,0
2016-05,擎天崗,臺北,0,186.7,27.1,15.0,104.0,Outdoor,north,0.0,184.4,285.7,0
2016-06,擎天崗,臺北,0,429.8,29.4,21.0,125.6,Outdoor,north,0.0,186.7,184.4,1
2016-07,擎天崗,臺北,0,174.6,30.3,13.0,192.7,Outdoor,north,0.0,429.8,186.7,0
2016-08,擎天崗,臺北,0,141.4,30.1,14.0,187.5,Outdoor,north,0.0,174.6,429.8,0
2016-09,擎天崗,臺北,0,428.5,27.8,22.0,90.8,Outdoor,north,0.0,141.4,174.6,1
2016-10,擎天崗,臺北,0,137.6,27.0,16.0,132.1,Outdoor,north,0.0,428.5,141.4,0
2016-11,擎天崗,臺北,0,111.6,22.6,11.0,86.4,Outdoor,north,0.0,137.6,428.5,0
2016-12,擎天崗,臺北,0,16.5,20.1,6.0,84.8,Outdoor,north,0.0,111.6,137.6,0
2017-01,擎天崗,臺北,0,21.8,18.3,11.0,79.2,Outdoor,north,0.0,16.5,111.6,0
2017-02,擎天崗,臺北,0,123.7,17.0,8.0,70.0,Outdoor,north,0.0,21.8,16.5,0
2017-03,擎天崗,臺北,0,182.7,18.2,18.0,60.8,Outdoor,north,0.0,123.7,21.8,0
2017-04,擎天崗,臺北,0,121.5,22.5,13.0,105.6,Outdoor,north,0.0,182.7,123.7,0
2017-05,擎天崗,臺北,0,135.5,25.6,16.0,83.8,Outdoor,north,0.0,121.5,182.7,0
2017-06,擎天崗,臺北,0,649.7,28.0,16.0,83.8,Outdoor,north,0.0,135.5,121.5,1
2017-07,擎天崗,臺北,0,206.6,30.3,12.0,165.3,Outdoor,north,0.0,649.7,135.5,0
2017-08,擎天崗,臺北,0,166.2,31.1,11.0,208.3,Outdoor,north,0.0,206.6,649.7,0
2017-09,擎天崗,臺北,0,175.6,29.6,9.0,167.3,Outdoor,north,0.0,166.2,206.6,0
2017-10,擎天崗,臺北,0,368.6,25.6,22.0,101.0,Outdoor,north,0.0,175.6,166.2,1
2017-11,擎天崗,臺北,0,120.9,22.5,19.0,55.6,Outdoor,north,0.0,368.6,175.6,0
2017-12,擎天崗,臺北,0,66.9,17.8,18.0,56.4,Outdoor,north,0.0,120.9,368.6,0
2018-01,擎天崗,臺北,0,255.8,16.9,13.0,78.6,Outdoor,north,0.0,66.9,120.9,1
2018-02,擎天崗,臺北,0,163.6,15.6,15.0,54.5,Outdoor,north,0.0,255.8,66.9,0
2018-03,擎天崗,臺北,0,37.3,20.6,10.0,161.1,Outdoor,north,0.0,163.6,255.8,0
2018-04,擎天崗,臺北,0,59.6,23.5,9.0,115.8,Outdoor,north,0.0,37.3,163.6,0
2018-05,擎天崗,臺北,0,42.0,28.2,4.0,137.3,Outdoor,north,0.0,59.6,37.3,0
2018-06,擎天崗,臺北,0,119.8,28.5,13.0,105.7,Outdoor,north,0.0,42.0,59.6,0
2018-07,擎天崗,臺北,0,190.3,30.3,8.0,186.1,Outdoor,north,0.0,119.8,42.0,0
2018-08,擎天崗,臺北,0,186.8,29.5,19.0,128.0,Outdoor,north,0.0,190.3,119.8,0
2018-09,擎天崗,臺北,0,321.9,28.2,18.0,148.1,Outdoor,north,0.0,186.8,190.3,1
2018-10,擎天崗,臺北,0,125.1,23.3,19.0,103.8,Outdoor,north,0.0,321.9,186.8,0
2018-11,擎天崗,臺北,0,64.4,22.7,13.0,91.0,Outdoor,north,0.0,125.1,321.9,0
2018-12,擎天崗,臺北,0,54.4,19.5,16.0,91.1,Outdoor,north,0.0,64.4,125.1,0
2019-01,擎天崗,臺北,35287,45.0,18.5,10.0,78.0,Outdoor,north,10.471298241784776,54.4,64.4,0
2019-02,擎天崗,臺北,37730,64.1,18.8,9.0,55.5,Outdoor,north,10.538237316715266,45.0,54.4,0
2019-03,擎天崗,臺北,34293,184.2,19.8,16.0,76.3,Outdoor,north,10.442725690738797,64.1,45.0,0
2019-04,擎天崗,臺北,47182,115.1,24.2,13.0,105.0,Outdoor,north,10.761788937205512,184.2,64.1,0
2019-05,擎天崗,臺北,40755,335.8,25.0,17.0,80.3,Outdoor,north,10.615358347094176,115.1,184.2,1
2019-06,擎天崗,臺北,50246,419.5,28.5,16.0,91.4,Outdoor,north,10.82470612264658,335.8,115.1,1
2019-07,擎天崗,臺北,52741,439.3,30.3,16.0,145.5,Outdoor,north,10.873167381069187,419.5,335.8,1
2019-08,擎天崗,臺北,43875,212.4,30.5,15.0,186.8,Outdoor,north,10.689122752531224,439.3,419.5,0
2019-09,擎天崗,臺北,51621,377.1,27.3,15.0,139.7,Outdoor,north,10.851703217194657,212.4,439.3,1
2019-10,擎天崗,臺北,80294,27.1,25.3,8.0,159.0,Outdoor,north,11.293462631495592,377.1,212.4,0
2019-11,擎天崗,臺北,78972,13.8,22.0,11.0,102.9,Outdoor,north,11.276861300879848,27.1,377.1,0
2019-12,擎天崗,臺北,56932,136.2,19.1,9.0,80.8,Outdoor,north,10.94963041685042,13.8,27.1,0
2020-01,擎天崗,臺北,64208,38.6,17.9,10.0,113.2,Outdoor,north,11.069898666768673,136.2,13.8,0
2020-02,擎天崗,臺北,74443,29.6,18.7,8.0,126.0,Outdoor,north,11.217802443863855,38.6,136.2,0
2020-03,擎天崗,臺北,32642,245.5,20.8,17.0,87.1,Outdoor,north,10.393385716619122,29.6,38.6,0
2020-04,擎天崗,臺北,34083,87.9,20.9,15.0,93.6,Outdoor,north,10.436583344947847,245.5,29.6,0
2020-05,擎天崗,臺北,37021,405.8,26.9,15.0,107.2,Outdoor,north,10.51926760951963,87.9,245.5,1
2020-06,擎天崗,臺北,52060,117.9,30.5,8.0,150.6,Outdoor,north,10.86017138696953,405.8,87.9,0
2020-07,擎天崗,臺北,45108,133.5,30.9,9.0,160.3,Outdoor,north,10.716837062123032,117.9,405.8,0
2020-08,擎天崗,臺北,48245,322.5,30.2,13.0,193.5,Outdoor,north,10.784068201776204,133.5,117.9,1
2020-09,擎天崗,臺北,28382,129.5,27.8,15.0,133.1,Outdoor,north,10.253545653372553,322.5,133.5,0
2020-10,擎天崗,臺北,47421,25.5,24.5,11.0,83.0,Outdoor,north,10.766841535026922,129.5,322.5,0
2020-11,擎天崗,臺北,48245,21.5,23.3,10.0,88.0,Outdoor,north,10.784068201776204,25.5,129.5,0
2020-12,擎天崗,臺北,26239,145.0,18.1,24.0,16.9,Outdoor,north,10.175040243058024,21.5,25.5,0
2021-01,擎天崗,臺北,40270,41.0,16.0,10.0,124.5,Outdoor,north,10.603386885918606,145.0,21.5,0
2021-02,擎天崗,臺北,49435,46.5,19.1,7.0,150.6,Outdoor,north,10.808434182709625,41.0,145.0,0
2021-03,擎天崗,臺北,37515,77.5,20.3,8.0,110.1,Outdoor,north,10.53252278762883,46.5,41.0,0
2021-04,擎天崗,臺北,45944,60.0,22.4,4.0,133.1,Outdoor,north,10.735200307934985,77.5,46.5,0
2021-05,擎天崗,臺北,22426,119.5,28.2,6.0,141.3,Outdoor,north,10.018020869126289,60.0,77.5,0
2021-06,擎天崗,臺北,827,316.5,29.3,10.0,152.4,Outdoor,north,6.71901315438526,119.5,60.0,1
2021-07,擎天崗,臺北,7735,288.0,30.3,13.0,217.2,Outdoor,north,8.95364003713313,316.5,119.5,1
2021-08,擎天崗,臺北,22205,409.0,28.9,17.0,165.6,Outdoor,north,10.008117801614212,288.0,316.5,1
2021-09,擎天崗,臺北,23454,181.5,29.5,8.0,225.4,Outdoor,north,10.062838970762558,409.0,288.0,0
2021-10,擎天崗,臺北,23454,245.0,25.7,12.0,124.5,Outdoor,north,10.062838970762558,181.5,409.0,0
2021-11,擎天崗,臺北,31184,70.0,21.2,12.0,64.7,Outdoor,north,10.347692488960224,245.0,181.5,0
2021-12,擎天崗,臺北,23673,54.0,18.3,9.0,83.0,Outdoor,north,10.072132678513839,70.0,245.0,0
2022-01,擎天崗,臺北,21729,122.0,17.2,13.0,47.1,Outdoor,north,9.986449073250474,54.0,70.0,0
2022-02,擎天崗,臺北,20132,252.0,16.4,21.0,31.1,Outdoor,north,9.910115538826348,122.0,54.0,1
2022-03,擎天崗,臺北,30926,197.5,21.1,11.0,128.5,Outdoor,north,10.339384867764494,252.0,122.0,0
2022-04,擎天崗,臺北,34801,108.5,22.5,7.0,100.9,Outdoor,north,10.457430135375523,197.5,252.0,0
2022-05,擎天崗,臺北,16189,486.0,23.4,20.0,48.2,Outdoor,north,9.69214904667168,108.5,197.5,1
2022-06,擎天崗,臺北,38108,234.5,28.1,15.0,136.1,Outdoor,north,10.54820575369157,486.0,108.5,0
2022-07,擎天崗,臺北,51806,122.0,30.8,10.0,241.2,Outdoor,north,10.85528055425278,234.5,486.0,0
2022-08,擎天崗,臺北,52038,218.5,30.6,10.0,218.1,Outdoor,north,10.85974871645411,122.0,234.5,0
2022-09,擎天崗,臺北,32706,256.0,27.3,15.0,160.0,Outdoor,north,10.395344401254501,218.5,122.0,1
2022-10,擎天崗,臺北,28482,449.5,24.2,20.0,77.2,Outdoor,north,10.257062697057004,256.0,218.5,1
2022-11,擎天崗,臺北,39082,119.5,23.6,5.0,102.8,Outdoor,north,10.573442868819397,449.5,256.0,0
2022-12,擎天崗,臺北,27559,90.5,16.6,18.0,56.6,Outdoor,north,10.224120725127595,119.5,449.5,0
2023-01,擎天崗,臺北,46019,28.0,17.0,10.0,88.0,Outdoor,north,10.736831363589356,90.5,119.5,0
2023-02,擎天崗,臺北,48374,37.5,17.5,7.0,68.2,Outdoor,north,10.786738430332083,28.0,90.5,0
2023-03,擎天崗,臺北,53412,23.5,20.0,7.0,151.0,Outdoor,north,10.885809441013075,37.5,28.0,0
2023-04,擎天崗,臺北,70576,109.5,22.6,9.0,111.9,Outdoor,north,11.164459591366988,23.5,37.5,0
2023-05,擎天崗,臺北,45131,182.5,25.8,13.0,136.4,Outdoor,north,10.717346808258336,109.5,23.5,0
2023-06,擎天崗,臺北,52482,482.0,28.8,13.0,136.3,Outdoor,north,10.868244586618282,182.5,109.5,1
2023-07,擎天崗,臺北,64993,119.0,30.4,13.0,212.3,Outdoor,north,11.082050236924848,482.0,182.5,0
2023-08,擎天崗,臺北,45604,459.5,29.7,16.0,185.7,Outdoor,north,10.727772638614258,119.0,482.0,1
2023-09,擎天崗,臺北,60239,153.0,29.0,12.0,215.0,Outdoor,north,11.006091862473776,459.5,119.0,0
2023-10,擎天崗,臺北,51394,87.0,25.3,10.0,95.3,Outdoor,north,10.847296170447022,153.0,459.5,0
2023-11,擎天崗,臺北,83412,17.0,22.4,8.0,155.9,Outdoor,north,11.331559451499306,87.0,153.0,0
2023-12,擎天崗,臺北,50656,89.0,18.8,8.0,87.4,Outdoor,north,10.832832703483993,17.0,87.0,0
2024-01,擎天崗,臺北,52885,37.5,16.9,10.0,107.1,Outdoor,north,10.875893932536771,89.0,17.0,0
2024-02,擎天崗,臺北,54299,43.0,18.0,5.0,110.7,Outdoor,north,10.902279505922026,37.5,89.0,0
2024-03,擎天崗,臺北,56170,104.0,19.3,12.0,108.9,Outdoor,north,10.936155888465745,43.0,37.5,0
2024-04,擎天崗,臺北,46006,214.5,24.9,19.0,84.4,Outdoor,north,10.736548837807,104.0,43.0,0
2024-05,擎天崗,臺北,57321,104.5,25.4,12.0,120.1,Outdoor,north,10.956439773168713,214.5,104.0,0
2024-06,擎天崗,臺北,48851,339.0,28.5,19.0,111.6,Outdoor,north,10.79655059829098,104.5,214.5,1
2024-07,擎天崗,臺北,59796,377.5,30.1,13.0,212.9,Outdoor,north,10.998710771456226,339.0,104.5,1
2024-08,擎天崗,臺北,57214,267.5,29.8,12.0,198.3,Outdoor,north,10.954571380751815,377.5,339.0,1
2024-09,擎天崗,臺北,47362,426.5,29.3,15.0,193.7,Outdoor,north,10.765596612146298,267.5,377.5,1
2024-10,擎天崗,臺北,49351,411.5,26.1,18.0,103.4,Outdoor,north,10.806733570889474,426.5,267.5,1
2024-11,擎天崗,臺北,50616,45.5,22.2,11.0,63.4,Outdoor,north,10.832042767230265,411.5,426.5,0
2024-12,擎天崗,臺北,58532,22.0,17.6,5.0,55.0,Outdoor,north,10.97734597673801,45.5,411.5,0
2023-03,新北市立黃金博物館,新北,84278,35.5,18.8,7.0,139.0,Outdoor,north,11.341888002636532,46.5,52.0,0
2023-04,新北市立黃金博物館,新北,109872,118.0,21.6,10.0,102.4,Outdoor,north,11.607080432318966,35.5,46.5,0
2023-05,新北市立黃金博物館,新北,86767,278.0,24.8,12.0,124.6,Outdoor,north,11.370993169080842,118.0,35.5,1
2023-06,新北市立黃金博物館,新北,93256,361.5,27.5,16.0,133.6,Outdoor,north,11.443114401712803,278.0,118.0,1
2023-07,新北市立黃金博物館,新北,96201,233.5,28.9,13.0,214.2,Outdoor,north,11.474205426458479,361.5,278.0,0
2023-08,新北市立黃金博物館,新北,70154,372.5,28.3,17.0,185.7,Outdoor,north,11.158462358828096,233.5,361.5,1
2023-09,新北市立黃金博物館,新北,53868,284.0,27.5,11.0,201.5,Outdoor,north,10.894310452294558,372.5,233.5,1
2023-10,新北市立黃金博物館,新北,67301,202.5,24.2,15.0,78.8,Outdoor,north,11.11694523287328,284.0,372.5,0
2023-11,新北市立黃金博物館,新北,75622,70.5,21.2,8.0,139.7,Outdoor,north,11.233515748702441,202.5,284.0,0
2023-12,新北市立黃金博物館,新北,70582,135.0,17.9,13.0,81.5,Outdoor,north,11.164544601284863,70.5,202.5,0
2024-01,新北市立黃金博物館,新北,67677,87.5,15.6,11.0,96.2,Outdoor,north,11.122516443016048,135.0,70.5,0
2024-02,新北市立黃金博物館,新北,95896,73.0,17.1,6.0,106.8,Outdoor,north,11.471029977796192,87.5,135.0,0
2024-03,新北市立黃金博物館,新北,91611,103.5,18.4,12.0,98.4,Outdoor,north,11.425317546448712,73.0,87.5,0
2024-04,新北市立黃金博物館,新北,84697,236.5,23.9,17.0,80.2,Outdoor,north,11.346847267610475,103.5,73.0,0
2024-05,新北市立黃金博物館,新北,82652,205.0,24.4,14.0,106.9,Outdoor,north,11.32240640023108,236.5,103.5,0
2024-06,新北市立黃金博物館,新北,85502,613.0,27.2,20.0,113.8,Outdoor,north,11.35630674202859,205.0,236.5,1
2024-07,新北市立黃金博物館,新北,89292,507.0,28.7,15.0,216.3,Outdoor,north,11.399678376334126,613.0,205.0,1
2024-08,新北市立黃金博物館,新北,111572,432.0,28.2,15.0,193.8,Outdoor,north,11.622434364174365,507.0,613.0,1
2024-09,新北市立黃金博物館,新北,81364,564.0,27.9,17.0,177.0,Outdoor,north,11.306700484094714,432.0,507.0,1
2024-10,新北市立黃金博物館,新北,75993,559.5,25.1,19.0,95.0,Outdoor,north,11.23840966878354,564.0,432.0,1
2024-11,新北市立黃金博物館,新北,76543,111.5,21.3,17.0,42.5,Outdoor,north,11.24562101787025,559.5,564.0,0
2024-12,新北市立黃金博物館,新北,90851,55.0,16.6,12.0,43.8,Outdoor,north,11.416987087891307,111.5,559.5,0
2016-03,旗津風景區,高雄,365119,79.0,21.6,11.0,159.1,Outdoor,south,12.807981345655849,24.5,179.5,0
2016-04,旗津風景區,高雄,376993,182.5,26.9,8.0,222.1,Outdoor,south,12.839984551184138,79.0,24.5,0
2016-05,旗津風景區,高雄,335085,97.5,28.9,7.0,246.5,Outdoor,south,12.722142494279092,182.5,79.0,0
2016-06,旗津風景區,高雄,356122,383.0,29.7,13.0,255.8,Outdoor,south,12.783031455778824,97.5,182.5,1
2016-07,旗津風景區,高雄,474470,315.0,30.2,10.0,252.2,Outdoor,south,13.069955778199175,383.0,97.5,1
2016-08,旗津風景區,高雄,658884,427.0,29.4,16.0,206.6,Outdoor,south,13.398304291428028,315.0,383.0,1
2016-09,旗津風景區,高雄,406376,1098.0,28.4,15.0,172.2,Outdoor,south,12.915036579156691,427.0,315.0,1
2016-10,旗津風景區,高雄,437726,259.5,28.4,13.0,185.4,Outdoor,south,12.989350707362838,1098.0,427.0,1
2016-11,旗津風景區,高雄,391038,57.0,25.7,3.0,163.3,Outdoor,south,12.8765625782389,259.5,1098.0,0
2016-12,旗津風景區,高雄,395784,1.0,22.9,2.0,180.4,Outdoor,south,12.88862641350421,57.0,259.5,0
2017-01,旗津風景區,高雄,449976,0.0,21.7,0.0,205.1,Outdoor,south,13.016951749329174,1.0,57.0,0
2017-02,旗津風景區,高雄,427765,0.0,21.1,0.0,166.1,Outdoor,south,12.96633159608119,0.0,1.0,0
2017-03,旗津風景區,高雄,338938,3.5,23.5,3.0,200.5,Outdoor,south,12.733575429168313,0.0,0.0,0
2017-04,旗津風景區,高雄,465116,113.5,25.6,6.0,209.1,Outdoor,south,13.050044265823502,3.5,0.0,0
2017-05,旗津風景區,高雄,397702,129.0,28.2,8.0,209.6,Outdoor,south,12.893460774541733,113.5,3.5,0
2017-06,旗津風景區,高雄,317101,256.0,29.7,14.0,226.8,Outdoor,south,12.666978767665174,129.0,113.5,1
2017-07,旗津風景區,高雄,437625,285.0,30.4,7.0,241.9,Outdoor,south,12.989119943315767,256.0,129.0,1
