date,attraction,city,tourists,type
2016_08,擎天崗,臺北市,0,Outdoor
2016_08,國立故宮博物院,臺北市,402433,Indoor
2016_08,淡水漁人碼頭,新北市,261414,Outdoor
2016_08,新北市立黃金博物館,新北市,210662,Outdoor
2016_08,國立自然科學博物館,臺中市,337538,Indoor
2016_08,國立臺灣美術館(含美術園道商圈),臺中市,106602,Indoor
2016_08,臺中國家歌劇院,臺中市,0,Indoor
2016_08,日月潭環潭區,南投縣,269208,Outdoor
2016_08,清境農場,南投縣,150717,Outdoor
2016_08,溪頭自然教育園區,南投縣,181167,Outdoor
2016_08,蓮池潭,高雄市,318824,Outdoor
2016_08,國立科學工藝博物館,高雄市,315814,Indoor
2016_08,高雄市立美術館,高雄市,65498,Indoor
2016_08,旗津風景區,高雄市,658884,Outdoor
2016_08,墾丁國家森林遊樂區,屏東縣,12486,Outdoor
2016_08,國立海洋生物博物館,屏東縣,155655,Indoor
2016_08,墾丁海水浴場,屏東縣,21948,Outdoor
2016_08,駁二藝術特區,高雄市,406576,Outdoor
2016_09,陽明山遊客中心,臺北市,7305,Indoor
2016_09,陽明公園,臺北市,4940,Outdoor
2016_09,擎天崗,臺北市,0,Outdoor
2016_09,國立故宮博物院,臺北市,243479,Indoor
2016_09,淡水漁人碼頭,新北市,224398,Outdoor
2016_09,新北市立黃金博物館,新北市,144268,Outdoor
2016_09,國立自然科學博物館,臺中市,206779,Indoor
2016_09,國立臺灣美術館(含美術園道商圈),臺中市,75969,Indoor
2016_09,臺中國家歌劇院,臺中市,0,Indoor
2016_09,日月潭環潭區,南投縣,135966,Outdoor
2016_09,清境農場,南投縣,80004,Outdoor
2016_09,溪頭自然教育園區,南投縣,135784,Outdoor
2016_09,蓮池潭,高雄市,177468,Outdoor
2016_09,國立科學工藝博物館,高雄市,237271,Indoor
2016_09,高雄市立美術館,高雄市,44585,Indoor
2016_09,旗津風景區,高雄市,406376,Outdoor
2016_09,墾丁國家森林遊樂區,屏東縣,3367,Outdoor
2016_09,國立海洋生物博物館,屏東縣,88165,Indoor
2016_09,墾丁海水浴場,屏東縣,20335,Outdoor
2016_09,駁二藝術特區,高雄市,142731,Outdoor
2016_10,陽明山遊客中心,臺北市,0,Indoor
2016_10,陽明公園,臺北市,4750,Outdoor
2016_10,擎天崗,臺北市,0,Outdoor
2016_10,國立故宮博物院,臺北市,341266,Indoor
2016_10,淡水漁人碼頭,新北市,270154,Outdoor
2016_10,新北市立黃金博物館,新北市,186541,Outdoor
2016_10,國立自然科學博物館,臺中市,248430,Indoor
2016_10,國立臺灣美術館(含美術園道商圈),臺中市,93631,Indoor
2016_10,臺中國家歌劇院,臺中市,0,Indoor
2016_10,日月潭環潭區,南投縣,246651,Outdoor
2016_10,清境農場,南投縣,128858,Outdoor
2016_10,溪頭自然教育園區,南投縣,148066,Outdoor
2016_10,蓮池潭,高雄市,1325384,Outdoor
2016_10,國立科學工藝博物館,高雄市,172547,Indoor
2016_10,高雄市立美術館,高雄市,59197,Indoor
2016_10,旗津風景區,高雄市,437726,Outdoor
2016_10,墾丁國家森林遊樂區,屏東縣,6183,Outdoor
2016_10,國立海洋生物博物館,屏東縣,110263,Indoor
2016_10,墾丁海水浴場,屏東縣,23849,Outdoor
2016_10,駁二藝術特區,高雄市,136505,Outdoor
2016_11,陽明山遊客中心,臺北市,0,Indoor
2016_11,陽明公園,臺北市,6513,Outdoor
2016_11,擎天崗,臺北市,0,Outdoor
2016_11,國立故宮博物院,臺北市,329451,Indoor
2016_11,淡水漁人碼頭,新北市,235402,Outdoor
2016_11,新北市立黃金博物館,新北市,180890,Outdoor
2016_11,國立自然科學博物館,臺中市,224397,Indoor
2016_11,國立臺灣美術館(含美術園道商圈),臺中市,75738,Indoor
2016_11,臺中國家歌劇院,臺中市,0,Indoor
2016_11,日月潭環潭區,南投縣,228544,Outdoor
2016_11,清境農場,南投縣,132279,Outdoor
2016_11,溪頭自然教育園區,南投縣,129238,Outdoor
2016_11,蓮池潭,高雄市,292386,Outdoor
2016_11,國立科學工藝博物館,高雄市,119852,Indoor
2016_11,高雄市立美術館,高雄市,58123,Indoor
2016_11,旗津風景區,高雄市,391038,Outdoor
2016_11,墾丁國家森林遊樂區,屏東縣,15171,Outdoor
2016_11,國立海洋生物博物館,屏東縣,71183,Indoor
2016_11,墾丁海水浴場,屏東縣,17723,Outdoor
2016_11,駁二藝術特區,高雄市,128506,Outdoor
2016_12,陽明山遊客中心,臺北市,0,Indoor
2016_12,陽明公園,臺北市,4883,Outdoor
2016_12,擎天崗,臺北市,0,Outdoor
2016_12,國立故宮博物院,臺北市,343419,Indoor
2016_12,淡水漁人碼頭,新北市,232198,Outdoor
2016_12,新北市立黃金博物館,新北市,200340,Outdoor
2016_12,國立自然科學博物館,臺中市,210044,Indoor
2016_12,國立臺灣美術館(含美術園道商圈),臺中市,80051,Indoor
2016_12,臺中國家歌劇院,臺中市,0,Indoor
2016_12,日月潭環潭區,南投縣,220669,Outdoor
2016_12,清境農場,南投縣,162872,Outdoor
2016_12,溪頭自然教育園區,南投縣,130313,Outdoor
2016_12,蓮池潭,高雄市,303227,Outdoor
2016_12,國立科學工藝博物館,高雄市,128466,Indoor
2016_12,高雄市立美術館,高雄市,52310,Indoor
2016_12,旗津風景區,高雄市,395784,Outdoor
2016_12,墾丁國家森林遊樂區,屏東縣,15273,Outdoor
2016_12,國立海洋生物博物館,屏東縣,61675,Indoor
2016_12,墾丁海水浴場,屏東縣,20834,Outdoor
2016_12,駁二藝術特區,高雄市,141895,Outdoor
2017_01,陽明山遊客中心,臺北市,11835,Indoor
2017_01,陽明公園,臺北市,8490,Outdoor
2017_01,擎天崗,臺北市,0,Outdoor
2017_01,國立故宮博物院,臺北市,334485,Indoor
2017_01,淡水漁人碼頭,新北市,238414,Outdoor
2017_01,新北市立黃金博物館,新北市,183004,Outdoor
2017_01,國立自然科學博物館,臺中市,209397,Indoor
2017_01,國立臺灣美術館(含美術園道商圈),臺中市,81282,Indoor
2017_01,臺中國家歌劇院,臺中市,0,Indoor
2017_01,日月潭環潭區,南投縣,250110,Outdoor
2017_01,清境農場,南投縣,125366,Outdoor
2017_01,溪頭自然教育園區,南投縣,104863,Outdoor
2017_01,蓮池潭,高雄市,407336,Outdoor
2017_01,國立科學工藝博物館,高雄市,123069,Indoor
2017_01,高雄市立美術館,高雄市,56184,Indoor
2017_01,旗津風景區,高雄市,449976,Outdoor
2017_01,墾丁國家森林遊樂區,屏東縣,18929,Outdoor
2017_01,國立海洋生物博物館,屏東縣,89799,Indoor
2017_01,墾丁海水浴場,屏東縣,17833,Outdoor
2017_01,駁二藝術特區,高雄市,473989,Outdoor
2017_02,陽明山遊客中心,臺北市,14029,Indoor
2017_02,陽明公園,臺北市,569737,Outdoor
2017_02,擎天崗,臺北市,0,Outdoor
2017_02,國立故宮博物院,臺北市,318772,Indoor
2017_02,淡水漁人碼頭,新北市,189477,Outdoor
2017_02,新北市立黃金博物館,新北市,178048,Outdoor
2017_02,國立自然科學博物館,臺中市,263409,Indoor
2017_02,國立臺灣美術館(含美術園道商圈),臺中市,89437,Indoor
2017_02,臺中國家歌劇院,臺中市,0,Indoor
2017_02,日月潭環潭區,南投縣,584400,Outdoor
2017_02,清境農場,南投縣,128840,Outdoor
2017_02,溪頭自然教育園區,南投縣,89551,Outdoor
2017_02,蓮池潭,高雄市,307744,Outdoor
2017_02,國立科學工藝博物館,高雄市,179062,Indoor
2017_02,高雄市立美術館,高雄市,86796,Indoor
2017_02,旗津風景區,高雄市,427765,Outdoor
2017_02,墾丁國家森林遊樂區,屏東縣,17494,Outdoor
2017_02,國立海洋生物博物館,屏東縣,92946,Indoor
2017_02,墾丁海水浴場,屏東縣,20057,Outdoor
2017_02,駁二藝術特區,高雄市,387031,Outdoor
2017_03,陽明山遊客中心,臺北市,14400,Indoor
2017_03,陽明公園,臺北市,802012,Outdoor
2017_03,擎天崗,臺北市,0,Outdoor
2017_03,國立故宮博物院,臺北市,310789,Indoor
2017_03,淡水漁人碼頭,新北市,187363,Outdoor
2017_03,新北市立黃金博物館,新北市,153981,Outdoor
2017_03,國立自然科學博物館,臺中市,205356,Indoor
2017_03,國立臺灣美術館(含美術園道商圈),臺中市,78285,Indoor
2017_03,臺中國家歌劇院,臺中市,0,Indoor
2017_03,日月潭環潭區,南投縣,450477,Outdoor
2017_03,清境農場,南投縣,95182,Outdoor
2017_03,溪頭自然教育園區,南投縣,101814,Outdoor
2017_03,蓮池潭,高雄市,291485,Outdoor
2017_03,國立科學工藝博物館,高雄市,133727,Indoor
2017_03,高雄市立美術館,高雄市,77482,Indoor
2017_03,旗津風景區,高雄市,338938,Outdoor
2017_03,墾丁國家森林遊樂區,屏東縣,13111,Outdoor
2017_03,國立海洋生物博物館,屏東縣,55748,Indoor
2017_03,墾丁海水浴場,屏東縣,22556,Outdoor
2017_03,駁二藝術特區,高雄市,149363,Outdoor
2017_04,陽明山遊客中心,臺北市,18840,Indoor
2017_04,陽明公園,臺北市,35988,Outdoor
2017_04,擎天崗,臺北市,0,Outdoor
2017_04,國立故宮博物院,臺北市,351929,Indoor
2017_04,淡水漁人碼頭,新北市,221724,Outdoor
2017_04,新北市立黃金博物館,新北市,185303,Outdoor
2017_04,國立自然科學博物館,臺中市,265594,Indoor
2017_04,國立臺灣美術館(含美術園道商圈),臺中市,100076,Indoor
2017_04,臺中國家歌劇院,臺中市,0,Indoor
2017_04,日月潭環潭區,南投縣,258924,Outdoor
2017_04,清境農場,南投縣,113130,Outdoor
2017_04,溪頭自然教育園區,南投縣,118872,Outdoor
2017_04,蓮池潭,高雄市,366406,Outdoor
2017_04,國立科學工藝博物館,高雄市,175850,Indoor
2017_04,高雄市立美術館,高雄市,82444,Indoor
2017_04,旗津風景區,高雄市,465116,Outdoor
2017_04,墾丁國家森林遊樂區,屏東縣,16536,Outdoor
2017_04,國立海洋生物博物館,屏東縣,94508,Indoor
2017_04,墾丁海水浴場,屏東縣,19653,Outdoor
2017_04,駁二藝術特區,高雄市,265224,Outdoor
2017_05,陽明山遊客中心,臺北市,16300,Indoor
2017_05,陽明公園,臺北市,26671,Outdoor
2017_05,擎天崗,臺北市,0,Outdoor
2017_05,國立故宮博物院,臺北市,369998,Indoor
2017_05,淡水漁人碼頭,新北市,107806,Outdoor
2017_05,新北市立黃金博物館,新北市,159972,Outdoor
2017_05,國立自然科學博物館,臺中市,241145,Indoor
2017_05,國立臺灣美術館(含美術園道商圈),臺中市,86733,Indoor
2017_05,臺中國家歌劇院,臺中市,0,Indoor
2017_05,日月潭環潭區,南投縣,207796,Outdoor
2017_05,清境農場,南投縣,107708,Outdoor
2017_05,溪頭自然教育園區,南投縣,133609,Outdoor
2017_05,蓮池潭,高雄市,368023,Outdoor
2017_05,國立科學工藝博物館,高雄市,137097,Indoor
2017_05,高雄市立美術館,高雄市,57752,Indoor
2017_05,旗津風景區,高雄市,397702,Outdoor
2017_05,墾丁國家森林遊樂區,屏東縣,16144,Outdoor
2017_05,國立海洋生物博物館,屏東縣,93747,Indoor
2017_05,墾丁海水浴場,屏東縣,22577,Outdoor
2017_05,駁二藝術特區,高雄市,295120,Outdoor
2017_06,陽明山遊客中心,臺北市,13364,Indoor
2017_06,陽明公園,臺北市,23895,Outdoor
2017_06,擎天崗,臺北市,0,Outdoor
2017_06,國立故宮博物院,臺北市,320848,Indoor
2017_06,淡水漁人碼頭,新北市,184404,Outdoor
2017_06,新北市立黃金博物館,新北市,128632,Outdoor
2017_06,國立自然科學博物館,臺中市,185473,Indoor
2017_06,國立臺灣美術館(含美術園道商圈),臺中市,85870,Indoor
2017_06,臺中國家歌劇院,臺中市,0,Indoor
2017_06,日月潭環潭區,南投縣,129015,Outdoor
2017_06,清境農場,南投縣,74206,Outdoor
2017_06,溪頭自然教育園區,南投縣,108287,Outdoor
2017_06,蓮池潭,高雄市,335959,Outdoor
2017_06,國立科學工藝博物館,高雄市,183620,Indoor
2017_06,高雄市立美術館,高雄市,47025,Indoor
2017_06,旗津風景區,高雄市,317101,Outdoor
2017_06,墾丁國家森林遊樂區,屏東縣,9120,Outdoor
2017_06,國立海洋生物博物館,屏東縣,84348,Indoor
2017_06,墾丁海水浴場,屏東縣,23018,Outdoor
2017_06,駁二藝術特區,高雄市,140334,Outdoor
2017_07,陽明山遊客中心,臺北市,21623,Indoor
2017_07,陽明公園,臺北市,17950,Outdoor
2017_07,擎天崗,臺北市,0,Outdoor
2017_07,國立故宮博物院,臺北市,424706,Indoor
2017_07,淡水漁人碼頭,新北市,229095,Outdoor
2017_07,新北市立黃金博物館,新北市,168616,Outdoor
2017_07,國立自然科學博物館,臺中市,360733,Indoor
2017_07,國立臺灣美術館(含美術園道商圈),臺中市,146999,Indoor
2017_07,臺中國家歌劇院,臺中市,0,Indoor
2017_07,日月潭環潭區,南投縣,201971,Outdoor
2017_07,清境農場,南投縣,150182,Outdoor
2017_07,溪頭自然教育園區,南投縣,197042,Outdoor
2017_07,蓮池潭,高雄市,356643,Outdoor
2017_07,國立科學工藝博物館,高雄市,183306,Indoor
2017_07,高雄市立美術館,高雄市,65544,Indoor
2017_07,旗津風景區,高雄市,437625,Outdoor
2017_07,墾丁國家森林遊樂區,屏東縣,13516,Outdoor
2017_07,國立海洋生物博物館,屏東縣,149973,Indoor
2017_07,墾丁海水浴場,屏東縣,20897,Outdoor
2017_07,駁二藝術特區,高雄市,462680,Outdoor
2017_08,陽明山遊客中心,臺北市,22431,Indoor
2017_08,陽明公園,臺北市,15050,Outdoor
2017_08,擎天崗,臺北市,0,Outdoor
2017_08,國立故宮博物院,臺北市,431185,Indoor
2017_08,淡水漁人碼頭,新北市,250043,Outdoor
2017_08,新北市立黃金博物館,新北市,181480,Outdoor
2017_08,國立自然科學博物館,臺中市,385438,Indoor
2017_08,國立臺灣美術館(含美術園道商圈),臺中市,174000,Indoor
2017_08,臺中國家歌劇院,臺中市,0,Indoor
2017_08,日月潭環潭區,南投縣,281890,Outdoor
2017_08,清境農場,南投縣,174269,Outdoor
2017_08,溪頭自然教育園區,南投縣,203649,Outdoor
2017_08,蓮池潭,高雄市,337168,Outdoor
2017_08,國立科學工藝博物館,高雄市,338476,Indoor
2017_08,高雄市立美術館,高雄市,66438,Indoor
2017_08,旗津風景區,高雄市,299148,Outdoor
2017_08,墾丁國家森林遊樂區,屏東縣,11960,Outdoor
2017_08,國立海洋生物博物館,屏東縣,148091,Indoor
2017_08,墾丁海水浴場,屏東縣,20812,Outdoor
2017_08,駁二藝術特區,高雄市,467611,Outdoor
2017_09,陽明山遊客中心,臺北市,6780,Indoor
2017_09,陽明公園,臺北市,12850,Outdoor
2017_09,擎天崗,臺北市,0,Outdoor
2017_09,國立故宮博物院,臺北市,264756,Indoor
2017_09,淡水漁人碼頭,新北市,222596,Outdoor
2017_09,新北市立黃金博物館,新北市,140964,Outdoor
2017_09,國立自然科學博物館,臺中市,221193,Indoor
2017_09,國立臺灣美術館(含美術園道商圈),臺中市,106468,Indoor
2017_09,臺中國家歌劇院,臺中市,0,Indoor
2017_09,日月潭環潭區,南投縣,130743,Outdoor
2017_09,清境農場,南投縣,102602,Outdoor
2017_09,溪頭自然教育園區,南投縣,174717,Outdoor
2017_09,蓮池潭,高雄市,325320,Outdoor
2017_09,國立科學工藝博物館,高雄市,22702,Indoor
2017_09,高雄市立美術館,高雄市,45761,Indoor
2017_09,旗津風景區,高雄市,171417,Outdoor
2017_09,墾丁國家森林遊樂區,屏東縣,7670,Outdoor
2017_09,國立海洋生物博物館,屏東縣,68396,Indoor
2017_09,墾丁海水浴場,屏東縣,19173,Outdoor
2017_09,駁二藝術特區,高雄市,232677,Outdoor
2017_10,陽明山遊客中心,臺北市,0,Indoor
2017_10,陽明公園,臺北市,9050,Outdoor
2017_10,擎天崗,臺北市,0,Outdoor
2017_10,國立故宮博物院,臺北市,386268,Indoor
2017_10,淡水漁人碼頭,新北市,261024,Outdoor
2017_10,新北市立黃金博物館,新北市,171318,Outdoor
2017_10,國立自然科學博物館,臺中市,284826,Indoor
2017_10,國立臺灣美術館(含美術園道商圈),臺中市,112076,Indoor
2017_10,臺中國家歌劇院,臺中市,0,Indoor
2017_10,日月潭環潭區,南投縣,266091,Outdoor
2017_10,清境農場,南投縣,153658,Outdoor
2017_10,溪頭自然教育園區,南投縣,162805,Outdoor
2017_10,蓮池潭,高雄市,1158609,Outdoor
2017_10,國立科學工藝博物館,高雄市,259297,Indoor
2017_10,高雄市立美術館,高雄市,60410,Indoor
2017_10,旗津風景區,高雄市,259156,Outdoor
2017_10,墾丁國家森林遊樂區,屏東縣,12997,Outdoor
2017_10,國立海洋生物博物館,屏東縣,105476,Indoor
2017_10,墾丁海水浴場,屏東縣,22299,Outdoor
2017_10,駁二藝術特區,高雄市,391968,Outdoor
2017_11,陽明山遊客中心,臺北市,0,Indoor
2017_11,陽明公園,臺北市,8270,Outdoor
2017_11,擎天崗,臺北市,0,Outdoor
2017_11,國立故宮博物院,臺北市,429425,Indoor
2017_11,淡水漁人碼頭,新北市,206369,Outdoor
2017_11,新北市立黃金博物館,新北市,134125,Outdoor
2017_11,國立自然科學博物館,臺中市,245168,Indoor
2017_11,國立臺灣美術館(含美術園道商圈),臺中市,88649,Indoor
2017_11,臺中國家歌劇院,臺中市,0,Indoor
2017_11,日月潭環潭區,南投縣,219304,Outdoor
2017_11,清境農場,南投縣,138642,Outdoor
2017_11,溪頭自然教育園區,南投縣,134901,Outdoor
2017_11,蓮池潭,高雄市,405760,Outdoor
2017_11,國立科學工藝博物館,高雄市,126540,Indoor
2017_11,高雄市立美術館,高雄市,54725,Indoor
2017_11,旗津風景區,高雄市,194192,Outdoor
2017_11,墾丁國家森林遊樂區,屏東縣,13477,Outdoor
2017_11,國立海洋生物博物館,屏東縣,63248,Indoor
2017_11,墾丁海水浴場,屏東縣,20792,Outdoor
2017_11,駁二藝術特區,高雄市,451850,Outdoor
2017_12,陽明山遊客中心,臺北市,0,Indoor
2017_12,陽明公園,臺北市,8660,Outdoor
2017_12,擎天崗,臺北市,0,Outdoor
2017_12,國立故宮博物院,臺北市,467762,Indoor
2017_12,淡水漁人碼頭,新北市,199576,Outdoor
2017_12,新北市立黃金博物館,新北市,147937,Outdoor
2017_12,國立自然科學博物館,臺中市,246851,Indoor
2017_12,國立臺灣美術館(含美術園道商圈),臺中市,80855,Indoor
2017_12,臺中國家歌劇院,臺中市,0,Indoor
2017_12,日月潭環潭區,南投縣,223242,Outdoor
2017_12,清境農場,南投縣,160240,Outdoor
2017_12,溪頭自然教育園區,南投縣,139931,Outdoor
2017_12,蓮池潭,高雄市,322938,Outdoor
2017_12,國立科學工藝博物館,高雄市,118345,Indoor
2017_12,高雄市立美術館,高雄市,52031,Indoor
