date,attraction,city,tourists
2018_09,新北市立黃金博物館,新北市,152023
2018_09,國立自然科學博物館,臺中市,243712
2018_09,國立臺灣美術館(含美術園道商圈),臺中市,90392
2018_09,臺中國家歌劇院,臺中市,0
2018_09,日月潭環潭區,南投縣,258770
2018_09,清境農場,南投縣,81546
2018_09,溪頭自然教育園區,南投縣,165020
2018_09,蓮池潭,高雄市,335065
2018_09,國立科學工藝博物館,高雄市,127078
2018_09,高雄市立美術館,高雄市,75701
2018_09,旗津風景區,高雄市,588647
2018_09,墾丁國家森林遊樂區,屏東縣,8593
2018_09,國立海洋生物博物館,屏東縣,67488
2018_09,墾丁海水浴場,屏東縣,19332
2018_09,駁二藝術特區,高雄市,191281
2018_10,陽明山遊客中心,臺北市,16738
2018_10,陽明公園,臺北市,7630
2018_10,擎天崗,臺北市,0
2018_10,國立故宮博物院,臺北市,343294
2018_10,淡水漁人碼頭,新北市,289291
2018_10,新北市立黃金博物館,新北市,171937
2018_10,國立自然科學博物館,臺中市,210870
2018_10,國立臺灣美術館(含美術園道商圈),臺中市,104855
2018_10,臺中國家歌劇院,臺中市,0
2018_10,日月潭環潭區,南投縣,286201
2018_10,清境農場,南投縣,117887
2018_10,溪頭自然教育園區,南投縣,156055
2018_10,蓮池潭,高雄市,1800863
2018_10,國立科學工藝博物館,高雄市,312240
2018_10,高雄市立美術館,高雄市,88630
2018_10,旗津風景區,高雄市,636613
2018_10,墾丁國家森林遊樂區,屏東縣,10704
2018_10,國立海洋生物博物館,屏東縣,66921
2018_10,墾丁海水浴場,屏東縣,22633
2018_10,駁二藝術特區,高雄市,381002
2018_11,陽明山遊客中心,臺北市,18460
2018_11,陽明公園,臺北市,9940
2018_11,擎天崗,臺北市,0
2018_11,國立故宮博物院,臺北市,351268
2018_11,淡水漁人碼頭,新北市,288701
2018_11,新北市立黃金博物館,新北市,162292
2018_11,國立自然科學博物館,臺中市,214186
2018_11,國立臺灣美術館(含美術園道商圈),臺中市,98687
2018_11,臺中國家歌劇院,臺中市,0
2018_11,日月潭環潭區,南投縣,286733
2018_11,清境農場,南投縣,115898
2018_11,溪頭自然教育園區,南投縣,142045
2018_11,蓮池潭,高雄市,398120
2018_11,國立科學工藝博物館,高雄市,158557
2018_11,高雄市立美術館,高雄市,37310
2018_11,旗津風景區,高雄市,610532
2018_11,墾丁國家森林遊樂區,屏東縣,10799
2018_11,國立海洋生物博物館,屏東縣,50670
2018_11,墾丁海水浴場,屏東縣,19299
2018_11,駁二藝術特區,高雄市,420060
2018_12,陽明山遊客中心,臺北市,20950
2018_12,陽明公園,臺北市,9480
2018_12,擎天崗,臺北市,0
2018_12,國立故宮博物院,臺北市,373280
2018_12,淡水漁人碼頭,新北市,279908
2018_12,新北市立黃金博物館,新北市,156965
2018_12,國立自然科學博物館,臺中市,201552
2018_12,國立臺灣美術館(含美術園道商圈),臺中市,97124
2018_12,臺中國家歌劇院,臺中市,0
2018_12,日月潭環潭區,南投縣,288320
2018_12,清境農場,南投縣,148423
2018_12,溪頭自然教育園區,南投縣,132915
2018_12,蓮池潭,高雄市,391652
2018_12,國立科學工藝博物館,高雄市,157629
2018_12,高雄市立美術館,高雄市,40661
2018_12,旗津風景區,高雄市,751744
2018_12,墾丁國家森林遊樂區,屏東縣,19022
2018_12,國立海洋生物博物館,屏東縣,64738
2018_12,墾丁海水浴場,屏東縣,20022
2018_12,駁二藝術特區,高雄市,518000
2019_01,陽明山遊客中心,臺北市,16358
2019_01,陽明公園,臺北市,10340
2019_01,擎天崗,臺北市,35287
2019_01,國立故宮博物院,臺北市,370990
2019_01,淡水漁人碼頭,新北市,248687
2019_01,新北市立黃金博物館,新北市,151621
2019_01,國立自然科學博物館,臺中市,194702
2019_01,國立臺灣美術館(含美術園道商圈),臺中市,74603
2019_01,臺中國家歌劇院,臺中市,127161
2019_01,日月潭環潭區,南投縣,240123
2019_01,清境農場,南投縣,96069
2019_01,溪頭自然教育園區,南投縣,98746
2019_01,蓮池潭,高雄市,380722
2019_01,國立科學工藝博物館,高雄市,120874
2019_01,高雄市立美術館,高雄市,50328
2019_01,旗津風景區,高雄市,696788
2019_01,墾丁國家森林遊樂區,屏東縣,14279
2019_01,國立海洋生物博物館,屏東縣,49621
2019_01,墾丁海水浴場,屏東縣,18752
2019_01,駁二藝術特區,高雄市,385000
2019_02,陽明山遊客中心,臺北市,34154
2019_02,陽明公園,臺北市,362770
2019_02,擎天崗,臺北市,37730
2019_02,國立故宮博物院,臺北市,407593
2019_02,淡水漁人碼頭,新北市,248687
2019_02,新北市立黃金博物館,新北市,144291
2019_02,國立自然科學博物館,臺中市,200349
2019_02,國立臺灣美術館(含美術園道商圈),臺中市,60934
2019_02,臺中國家歌劇院,臺中市,75257
2019_02,日月潭環潭區,南投縣,631903
2019_02,清境農場,南投縣,140822
2019_02,溪頭自然教育園區,南投縣,101280
2019_02,蓮池潭,高雄市,506988
2019_02,國立科學工藝博物館,高雄市,134576
2019_02,高雄市立美術館,高雄市,66188
2019_02,旗津風景區,高雄市,765423
2019_02,墾丁國家森林遊樂區,屏東縣,17180
2019_02,國立海洋生物博物館,屏東縣,100774
2019_02,墾丁海水浴場,屏東縣,20775
2019_02,駁二藝術特區,高雄市,901916
2019_03,陽明山遊客中心,臺北市,19223
2019_03,陽明公園,臺北市,616450
2019_03,擎天崗,臺北市,34293
2019_03,國立故宮博物院,臺北市,366684
2019_03,淡水漁人碼頭,新北市,298332
2019_03,新北市立黃金博物館,新北市,160572
2019_03,國立自然科學博物館,臺中市,225758
2019_03,國立臺灣美術館(含美術園道商圈),臺中市,54279
2019_03,臺中國家歌劇院,臺中市,114724
2019_03,日月潭環潭區,南投縣,563969
2019_03,清境農場,南投縣,103609
2019_03,溪頭自然教育園區,南投縣,123878
2019_03,蓮池潭,高雄市,417607
2019_03,國立科學工藝博物館,高雄市,136778
2019_03,高雄市立美術館,高雄市,70559
2019_03,旗津風景區,高雄市,593836
2019_03,墾丁國家森林遊樂區,屏東縣,12754
2019_03,國立海洋生物博物館,屏東縣,61294
2019_03,墾丁海水浴場,屏東縣,21859
2019_03,駁二藝術特區,高雄市,259860
2019_04,陽明山遊客中心,臺北市,22918
2019_04,陽明公園,臺北市,35100
2019_04,擎天崗,臺北市,47182
2019_04,國立故宮博物院,臺北市,340563
2019_04,淡水漁人碼頭,新北市,301004
2019_04,新北市立黃金博物館,新北市,181059
2019_04,國立自然科學博物館,臺中市,225755
2019_04,國立臺灣美術館(含美術園道商圈),臺中市,61706
2019_04,臺中國家歌劇院,臺中市,122280
2019_04,日月潭環潭區,南投縣,464819
2019_04,清境農場,南投縣,102101
2019_04,溪頭自然教育園區,南投縣,135712
2019_04,蓮池潭,高雄市,390800
2019_04,國立科學工藝博物館,高雄市,173677
2019_04,高雄市立美術館,高雄市,40898
2019_04,旗津風景區,高雄市,478102
2019_04,墾丁國家森林遊樂區,屏東縣,14653
2019_04,國立海洋生物博物館,屏東縣,74109
2019_04,墾丁海水浴場,屏東縣,20194
2019_04,駁二藝術特區,高雄市,355917
2019_05,陽明山遊客中心,臺北市,18408
2019_05,陽明公園,臺北市,28300
2019_05,擎天崗,臺北市,40755
2019_05,國立故宮博物院,臺北市,352990
2019_05,淡水漁人碼頭,新北市,291418
2019_05,新北市立黃金博物館,新北市,150449
2019_05,國立自然科學博物館,臺中市,196237
2019_05,國立臺灣美術館(含美術園道商圈),臺中市,62876
2019_05,臺中國家歌劇院,臺中市,127119
2019_05,日月潭環潭區,南投縣,359117
2019_05,清境農場,南投縣,69933
2019_05,溪頭自然教育園區,南投縣,121009
2019_05,蓮池潭,高雄市,367235
2019_05,國立科學工藝博物館,高雄市,151420
2019_05,高雄市立美術館,高雄市,48556
2019_05,旗津風景區,高雄市,394415
2019_05,墾丁國家森林遊樂區,屏東縣,10385
2019_05,國立海洋生物博物館,屏東縣,66768
2019_05,墾丁海水浴場,屏東縣,20637
2019_05,駁二藝術特區,高雄市,273743
2019_06,陽明山遊客中心,臺北市,20368
2019_06,陽明公園,臺北市,26400
2019_06,擎天崗,臺北市,50246
2019_06,國立故宮博物院,臺北市,292033
2019_06,淡水漁人碼頭,新北市,283490
2019_06,新北市立黃金博物館,新北市,156185
2019_06,國立自然科學博物館,臺中市,230037
2019_06,國立臺灣美術館(含美術園道商圈),臺中市,66370
2019_06,臺中國家歌劇院,臺中市,145859
2019_06,日月潭環潭區,南投縣,281654
2019_06,清境農場,南投縣,95161
2019_06,溪頭自然教育園區,南投縣,151264
2019_06,蓮池潭,高雄市,368544
2019_06,國立科學工藝博物館,高雄市,198510
2019_06,高雄市立美術館,高雄市,44852
2019_06,旗津風景區,高雄市,400651
2019_06,墾丁國家森林遊樂區,屏東縣,8477
2019_06,國立海洋生物博物館,屏東縣,91292
2019_06,墾丁海水浴場,屏東縣,23703
2019_06,駁二藝術特區,高雄市,178673
2019_07,陽明山遊客中心,臺北市,20841
2019_07,陽明公園,臺北市,14400
2019_07,擎天崗,臺北市,52741
2019_07,國立故宮博物院,臺北市,338031
2019_07,淡水漁人碼頭,新北市,289828
2019_07,新北市立黃金博物館,新北市,174034
2019_07,國立自然科學博物館,臺中市,350911
2019_07,國立臺灣美術館(含美術園道商圈),臺中市,70711
2019_07,臺中國家歌劇院,臺中市,132434
2019_07,日月潭環潭區,南投縣,402630
2019_07,清境農場,南投縣,133219
2019_07,溪頭自然教育園區,南投縣,202561
2019_07,蓮池潭,高雄市,370403
2019_07,國立科學工藝博物館,高雄市,206476
2019_07,高雄市立美術館,高雄市,49599
2019_07,旗津風景區,高雄市,860933
2019_07,墾丁國家森林遊樂區,屏東縣,9898
2019_07,國立海洋生物博物館,屏東縣,139987
2019_07,墾丁海水浴場,屏東縣,22079
2019_07,駁二藝術特區,高雄市,418103
2019_08,陽明山遊客中心,臺北市,21888
2019_08,陽明公園,臺北市,13300
2019_08,擎天崗,臺北市,43875
2019_08,國立故宮博物院,臺北市,354840
2019_08,淡水漁人碼頭,新北市,309571
2019_08,新北市立黃金博物館,新北市,188849
2019_08,國立自然科學博物館,臺中市,312565
2019_08,國立臺灣美術館(含美術園道商圈),臺中市,66180
2019_08,臺中國家歌劇院,臺中市,144835
2019_08,日月潭環潭區,南投縣,356557
2019_08,清境農場,南投縣,101806
2019_08,溪頭自然教育園區,南投縣,139557
2019_08,蓮池潭,高雄市,370651
2019_08,國立科學工藝博物館,高雄市,246879
2019_08,高雄市立美術館,高雄市,55336
2019_08,旗津風景區,高雄市,354040
2019_08,墾丁國家森林遊樂區,屏東縣,7027
2019_08,國立海洋生物博物館,屏東縣,123268
2019_08,墾丁海水浴場,屏東縣,22052
2019_08,駁二藝術特區,高雄市,402944
2019_09,陽明山遊客中心,臺北市,13500
2019_09,陽明公園,臺北市,13500
2019_09,擎天崗,臺北市,51621
2019_09,國立故宮博物院,臺北市,191623
2019_09,淡水漁人碼頭,新北市,262282
2019_09,新北市立黃金博物館,新北市,140415
2019_09,國立自然科學博物館,臺中市,183641
2019_09,國立臺灣美術館(含美術園道商圈),臺中市,49595
2019_09,臺中國家歌劇院,臺中市,98128
2019_09,日月潭環潭區,南投縣,315466
2019_09,清境農場,南投縣,83626
2019_09,溪頭自然教育園區,南投縣,195241
2019_09,蓮池潭,高雄市,370752
2019_09,國立科學工藝博物館,高雄市,139872
2019_09,高雄市立美術館,高雄市,37113
2019_09,旗津風景區,高雄市,383953
2019_09,墾丁國家森林遊樂區,屏東縣,9678
2019_09,國立海洋生物博物館,屏東縣,84178
2019_09,墾丁海水浴場,屏東縣,20674
2019_09,駁二藝術特區,高雄市,195000
2019_10,陽明山遊客中心,臺北市,17686
2019_10,陽明公園,臺北市,9800
2019_10,擎天崗,臺北市,80294
2019_10,國立故宮博物院,臺北市,266119
2019_10,淡水漁人碼頭,新北市,302831
2019_10,新北市立黃金博物館,新北市,193432
2019_10,國立自然科學博物館,臺中市,199133
2019_10,國立臺灣美術館(含美術園道商圈),臺中市,61345
2019_10,臺中國家歌劇院,臺中市,130711
2019_10,日月潭環潭區,南投縣,368067
2019_10,清境農場,南投縣,118380
2019_10,溪頭自然教育園區,南投縣,185369
2019_10,蓮池潭,高雄市,1096208
2019_10,國立科學工藝博物館,高雄市,290484
2019_10,高雄市立美術館,高雄市,43001
2019_10,旗津風景區,高雄市,418384
2019_10,墾丁國家森林遊樂區,屏東縣,15195
2019_10,國立海洋生物博物館,屏東縣,106290
2019_10,墾丁海水浴場,屏東縣,21946
2019_10,駁二藝術特區,高雄市,381651
2019_11,陽明山遊客中心,臺北市,16880
2019_11,陽明公園,臺北市,9400
2019_11,擎天崗,臺北市,78972
2019_11,國立故宮博物院,臺北市,276443
2019_11,淡水漁人碼頭,新北市,294193
2019_11,新北市立黃金博物館,新北市,167976
2019_11,國立自然科學博物館,臺中市,162462
2019_11,國立臺灣美術館(含美術園道商圈),臺中市,57814
2019_11,臺中國家歌劇院,臺中市,127593
2019_11,日月潭環潭區,南投縣,458879
2019_11,清境農場,南投縣,123630
2019_11,溪頭自然教育園區,南投縣,161793
2019_11,蓮池潭,高雄市,368227
2019_11,國立科學工藝博物館,高雄市,131846
2019_11,高雄市立美術館,高雄市,44508
2019_11,旗津風景區,高雄市,611582
2019_11,墾丁國家森林遊樂區,屏東縣,14264
2019_11,國立海洋生物博物館,屏東縣,65954
2019_11,墾丁海水浴場,屏東縣,19391
2019_11,駁二藝術特區,高雄市,219847
2019_12,陽明山遊客中心,臺北市,15873
2019_12,陽明公園,臺北市,9300
2019_12,擎天崗,臺北市,56932
2019_12,國立故宮博物院,臺北市,274464
2019_12,淡水漁人碼頭,新北市,295381
2019_12,新北市立黃金博物館,新北市,163568
2019_12,國立自然科學博物館,臺中市,168552
2019_12,國立臺灣美術館(含美術園道商圈),臺中市,49700
2019_12,臺中國家歌劇院,臺中市,121419
2019_12,日月潭環潭區,南投縣,323656
2019_12,清境農場,南投縣,128542
2019_12,溪頭自然教育園區,南投縣,129593
2019_12,蓮池潭,高雄市,392163
2019_12,國立科學工藝博物館,高雄市,127599
2019_12,高雄市立美術館,高雄市,55105
2019_12,旗津風景區,高雄市,751872
2019_12,墾丁國家森林遊樂區,屏東縣,12427
2019_12,國立海洋生物博物館,屏東縣,58573
2019_12,墾丁海水浴場,屏東縣,17573
2019_12,駁二藝術特區,高雄市,258800
2020_01,陽明山遊客中心,臺北市,18936
2020_01,陽明公園,臺北市,63502
2020_01,擎天崗,臺北市,64208
2020_01,國立故宮博物院,臺北市,207677
2020_01,淡水漁人碼頭,新北市,313945
2020_01,新北市立黃金博物館,新北市,154455
2020_01,國立自然科學博物館,臺中市,183464
2020_01,國立臺灣美術館(含美術園道商圈),臺中市,66298
2020_01,臺中國家歌劇院,臺中市,106129
2020_01,日月潭環潭區,南投縣,279692
2020_01,清境農場,南投縣,103628
2020_01,溪頭自然教育園區,南投縣,92091
2020_01,蓮池潭,高雄市,502236
2020_01,國立科學工藝博物館,高雄市,134354
2020_01,高雄市立美術館,高雄市,78291
2020_01,旗津風景區,高雄市,447952
2020_01,墾丁國家森林遊樂區,屏東縣,14697
2020_01,國立海洋生物博物館,屏東縣,83091
2020_01,墾丁海水浴場,屏東縣,17599
2020_01,駁二藝術特區,高雄市,578051
2020_02,陽明山遊客中心,臺北市,14591
2020_02,陽明公園,臺北市,182033
2020_02,擎天崗,臺北市,74443
2020_02,國立故宮博物院,臺北市,62144
2020_02,淡水漁人碼頭,新北市,206618
2020_02,新北市立黃金博物館,新北市,82279
2020_02,國立自然科學博物館,臺中市,111952
2020_02,國立臺灣美術館(含美術園道商圈),臺中市,67338
2020_02,臺中國家歌劇院,臺中市,82834
2020_02,日月潭環潭區,南投縣,486382
2020_02,清境農場,南投縣,86703
2020_02,溪頭自然教育園區,南投縣,93097
2020_02,蓮池潭,高雄市,313404
2020_02,國立科學工藝博物館,高雄市,123136
2020_02,高雄市立美術館,高雄市,44385
2020_02,旗津風景區,高雄市,350254
2020_02,墾丁國家森林遊樂區,屏東縣,10345
2020_02,國立海洋生物博物館,屏東縣,42116
2020_02,墾丁海水浴場,屏東縣,18745
2020_02,駁二藝術特區,高雄市,210428
2020_03,陽明山遊客中心,臺北市,12992
2020_03,陽明公園,臺北市,395529
2020_03,擎天崗,臺北市,32642
2020_03,國立故宮博物院,臺北市,15436
2020_03,淡水漁人碼頭,新北市,129651
2020_03,新北市立黃金博物館,新北市,31771
2020_03,國立自然科學博物館,臺中市,58370
2020_03,國立臺灣美術館(含美術園道商圈),臺中市,25534
2020_03,臺中國家歌劇院,臺中市,42084
2020_03,日月潭環潭區,南投縣,172103
2020_03,清境農場,南投縣,51273
2020_03,溪頭自然教育園區,南投縣,91118
2020_03,蓮池潭,高雄市,180133
2020_03,國立科學工藝博物館,高雄市,54449
2020_03,高雄市立美術館,高雄市,23374
2020_03,旗津風景區,高雄市,204872
2020_03,墾丁國家森林遊樂區,屏東縣,5776
2020_03,國立海洋生物博物館,屏東縣,21375
2020_03,墾丁海水浴場,屏東縣,19428
2020_03,駁二藝術特區,高雄市,152400
2020_04,陽明山遊客中心,臺北市,9603
2020_04,陽明公園,臺北市,17600
2020_04,擎天崗,臺北市,34083
2020_04,國立故宮博物院,臺北市,10141
2020_04,淡水漁人碼頭,新北市,78573
2020_04,新北市立黃金博物館,新北市,0
2020_04,國立自然科學博物館,臺中市,54083
2020_04,國立臺灣美術館(含美術園道商圈),臺中市,17371
2020_04,臺中國家歌劇院,臺中市,26631
2020_04,日月潭環潭區,南投縣,65845
2020_04,清境農場,南投縣,38401
2020_04,溪頭自然教育園區,南投縣,81190
2020_04,蓮池潭,高雄市,87304
2020_04,國立科學工藝博物館,高雄市,27124
2020_04,高雄市立美術館,高雄市,17471
2020_04,旗津風景區,高雄市,166996
2020_04,墾丁國家森林遊樂區,屏東縣,5972
2020_04,國立海洋生物博物館,屏東縣,16198
2020_04,墾丁海水浴場,屏東縣,11850
2020_04,駁二藝術特區,高雄市,58300
2020_05,陽明山遊客中心,臺北市,10249
2020_05,陽明公園,臺北市,10400
2020_05,擎天崗,臺北市,37021
2020_05,國立故宮博物院,臺北市,20489
2020_05,淡水漁人碼頭,新北市,170552
2020_05,新北市立黃金博物館,新北市,46264
2020_05,國立自然科學博物館,臺中市,105805
2020_05,國立臺灣美術館(含美術園道商圈),臺中市,30775
2020_05,臺中國家歌劇院,臺中市,41707
2020_05,日月潭環潭區,南投縣,73300
2020_05,清境農場,南投縣,40787
2020_05,溪頭自然教育園區,南投縣,111620
2020_05,蓮池潭,高雄市,85378
2020_05,國立科學工藝博物館,高雄市,30115
2020_05,高雄市立美術館,高雄市,25589
2020_05,旗津風景區,高雄市,178474
2020_05,墾丁國家森林遊樂區,屏東縣,4327
2020_05,國立海洋生物博物館,屏東縣,32276
2020_05,墾丁海水浴場,屏東縣,20382
2020_05,駁二藝術特區,高雄市,52740
2020_06,陽明山遊客中心,臺北市,12303
2020_06,陽明公園,臺北市,20600
2020_06,擎天崗,臺北市,52060
2020_06,國立故宮博物院,臺北市,30693
2020_06,淡水漁人碼頭,新北市,123819
2020_06,新北市立黃金博物館,新北市,95832
2020_06,國立自然科學博物館,臺中市,216939
2020_06,國立臺灣美術館(含美術園道商圈),臺中市,41301
2020_06,臺中國家歌劇院,臺中市,56324
2020_06,日月潭環潭區,南投縣,236161
2020_06,清境農場,南投縣,78014
2020_06,溪頭自然教育園區,南投縣,180437
2020_06,蓮池潭,高雄市,108034
2020_06,國立科學工藝博物館,高雄市,142056
2020_06,高雄市立美術館,高雄市,16401
2020_06,旗津風景區,高雄市,245173
2020_06,墾丁國家森林遊樂區,屏東縣,9327
2020_06,國立海洋生物博物館,屏東縣,93794
2020_06,墾丁海水浴場,屏東縣,24829
2020_06,駁二藝術特區,高雄市,194967
2020_07,陽明山遊客中心,臺北市,13064
2020_07,陽明公園,臺北市,15600
2020_07,擎天崗,臺北市,45108
2020_07,國立故宮博物院,臺北市,51837
2020_07,淡水漁人碼頭,新北市,191622
2020_07,新北市立黃金博物館,新北市,111883
2020_07,國立自然科學博物館,臺中市,311543
2020_07,國立臺灣美術館(含美術園道商圈),臺中市,54769
2020_07,臺中國家歌劇院,臺中市,89589
2020_07,日月潭環潭區,南投縣,549567
2020_07,清境農場,南投縣,111686
2020_07,溪頭自然教育園區,南投縣,234411
2020_07,蓮池潭,高雄市,193016
2020_07,國立科學工藝博物館,高雄市,220525
2020_07,高雄市立美術館,高雄市,26260
2020_07,旗津風景區,高雄市,247714
2020_07,墾丁國家森林遊樂區,屏東縣,14654
2020_07,國立海洋生物博物館,屏東縣,174957
2020_07,墾丁海水浴場,屏東縣,25948
2020_07,駁二藝術特區,高雄市,380160
2020_08,陽明山遊客中心,臺北市,10650
2020_08,陽明公園,臺北市,17800
2020_08,擎天崗,臺北市,48245
2020_08,國立故宮博物院,臺北市,59923
2020_08,淡水漁人碼頭,新北市,191623
2020_08,新北市立黃金博物館,新北市,126276
2020_08,國立自然科學博物館,臺中市,381018
2020_08,國立臺灣美術館(含美術園道商圈),臺中市,59341
2020_08,臺中國家歌劇院,臺中市,80947
2020_08,日月潭環潭區,南投縣,641176
2020_08,清境農場,南投縣,119974
2020_08,溪頭自然教育園區,南投縣,189146
2020_08,蓮池潭,高雄市,152728
2020_08,國立科學工藝博物館,高雄市,271202
2020_08,高雄市立美術館,高雄市,23268
2020_08,旗津風景區,高雄市,250117
2020_08,墾丁國家森林遊樂區,屏東縣,14566
2020_08,國立海洋生物博物館,屏東縣,213380
2020_08,墾丁海水浴場,屏東縣,24014
2020_08,駁二藝術特區,高雄市,400498
2020_09,陽明山遊客中心,臺北市,9458
2020_09,陽明公園,臺北市,15420
2020_09,擎天崗,臺北市,28382
2020_09,國立故宮博物院,臺北市,35828
2020_09,淡水漁人碼頭,新北市,173902
2020_09,新北市立黃金博物館,新北市,82825
2020_09,國立自然科學博物館,臺中市,168996
2020_09,國立臺灣美術館(含美術園道商圈),臺中市,35778
2020_09,臺中國家歌劇院,臺中市,113214
2020_09,日月潭環潭區,南投縣,238516
2020_09,清境農場,南投縣,70479
2020_09,溪頭自然教育園區,南投縣,179940
2020_09,蓮池潭,高雄市,159821
2020_09,國立科學工藝博物館,高雄市,150397
2020_09,高雄市立美術館,高雄市,21940
2020_09,旗津風景區,高雄市,354489
2020_09,墾丁國家森林遊樂區,屏東縣,13813
2020_09,國立海洋生物博物館,屏東縣,84621
2020_09,墾丁海水浴場,屏東縣,23059
2020_09,駁二藝術特區,高雄市,200180
2020_10,陽明山遊客中心,臺北市,9071
2020_10,陽明公園,臺北市,7380
2020_10,擎天崗,臺北市,47421
2020_10,國立故宮博物院,臺北市,58803
2020_10,淡水漁人碼頭,新北市,173902
2020_10,新北市立黃金博物館,新北市,118057
2020_10,國立自然科學博物館,臺中市,254517
2020_10,國立臺灣美術館(含美術園道商圈),臺中市,68919
2020_10,臺中國家歌劇院,臺中市,158458
2020_10,日月潭環潭區,南投縣,252805
2020_10,清境農場,南投縣,103681
2020_10,溪頭自然教育園區,南投縣,175803
2020_10,蓮池潭,高雄市,530288
2020_10,國立科學工藝博物館,高雄市,257442
2020_10,高雄市立美術館,高雄市,25006
2020_10,旗津風景區,高雄市,353231
2020_10,墾丁國家森林遊樂區,屏東縣,20204
2020_10,國立海洋生物博物館,屏東縣,101464
2020_10,墾丁海水浴場,屏東縣,24199
2020_10,駁二藝術特區,高雄市,489900
2020_11,陽明山遊客中心,臺北市,8622
2020_11,陽明公園,臺北市,10070
2020_11,擎天崗,臺北市,48245
2020_11,國立故宮博物院,臺北市,43382
2020_11,淡水漁人碼頭,新北市,192862
2020_11,新北市立黃金博物館,新北市,86170
2020_11,國立自然科學博物館,臺中市,243578
2020_11,國立臺灣美術館(含美術園道商圈),臺中市,47753
2020_11,臺中國家歌劇院,臺中市,106662
2020_11,日月潭環潭區,南投縣,283130
2020_11,清境農場,南投縣,86968
2020_11,溪頭自然教育園區,南投縣,153345
2020_11,蓮池潭,高雄市,164577
2020_11,國立科學工藝博物館,高雄市,152065
2020_11,高雄市立美術館,高雄市,20867
2020_11,旗津風景區,高雄市,275237
2020_11,墾丁國家森林遊樂區,屏東縣,16757
2020_11,國立海洋生物博物館,屏東縣,61886
2020_11,墾丁海水浴場,屏東縣,20340
2020_11,駁二藝術特區,高雄市,420000
2020_12,陽明山遊客中心,臺北市,5340
2020_12,陽明公園,臺北市,8690
2020_12,擎天崗,臺北市,26239
2020_12,國立故宮博物院,臺北市,45810
2020_12,淡水漁人碼頭,新北市,139129
2020_12,新北市立黃金博物館,新北市,55604
2020_12,國立自然科學博物館,臺中市,172235
2020_12,國立臺灣美術館(含美術園道商圈),臺中市,44449
2020_12,臺中國家歌劇院,臺中市,92923
2020_12,日月潭環潭區,南投縣,195726
2020_12,清境農場,南投縣,76605
2020_12,溪頭自然教育園區,南投縣,128186
2020_12,蓮池潭,高雄市,169463
2020_12,國立科學工藝博物館,高雄市,123360
2020_12,高雄市立美術館,高雄市,88103
2020_12,旗津風景區,高雄市,279661
2020_12,墾丁國家森林遊樂區,屏東縣,18387
2020_12,國立海洋生物博物館,屏東縣,49792
2020_12,墾丁海水浴場,屏東縣,17149
2020_12,駁二藝術特區,高雄市,502142
2021_01,陽明山遊客中心,臺北市,9087
2021_01,陽明公園,臺北市,14994
2021_01,擎天崗,臺北市,40270
2021_01,國立故宮博物院,臺北市,44342
2021_01,淡水漁人碼頭,新北市,136954
2021_01,新北市立黃金博物館,新北市,80393
2021_01,國立自然科學博物館,臺中市,191959
2021_01,國立臺灣美術館(含美術園道商圈),臺中市,50560
2021_01,臺中國家歌劇院,臺中市,70761
2021_01,日月潭環潭區,南投縣,132709
2021_01,清境農場,南投縣,71949
2021_01,溪頭自然教育園區,南投縣,103691
2021_01,蓮池潭,高雄市,179034
2021_01,國立科學工藝博物館,高雄市,115538
2021_01,高雄市立美術館,高雄市,46942
2021_01,旗津風景區,高雄市,271261
2021_01,墾丁國家森林遊樂區,屏東縣,13531
2021_01,國立海洋生物博物館,屏東縣,44623
2021_01,墾丁海水浴場,屏東縣,13491
2021_01,駁二藝術特區,高雄市,330202
2021_02,陽明山遊客中心,臺北市,10321
2021_02,陽明公園,臺北市,609339
2021_02,擎天崗,臺北市,49435
2021_02,國立故宮博物院,臺北市,53268
2021_02,淡水漁人碼頭,新北市,178414
2021_02,新北市立黃金博物館,新北市,78071
2021_02,國立自然科學博物館,臺中市,187161
2021_02,國立臺灣美術館(含美術園道商圈),臺中市,107985
2021_02,臺中國家歌劇院,臺中市,58994
2021_02,日月潭環潭區,南投縣,566576
2021_02,清境農場,南投縣,101426
2021_02,溪頭自然教育園區,南投縣,87330
2021_02,蓮池潭,高雄市,293248
2021_02,國立科學工藝博物館,高雄市,137247
2021_02,高雄市立美術館,高雄市,81580
2021_02,旗津風景區,高雄市,377906
2021_02,墾丁國家森林遊樂區,屏東縣,19606
2021_02,國立海洋生物博物館,屏東縣,82828
2021_02,墾丁海水浴場,屏東縣,19056
2021_02,駁二藝術特區,高雄市,400736
2021_03,陽明山遊客中心,臺北市,9338
2021_03,陽明公園,臺北市,572943
2021_03,擎天崗,臺北市,37515
2021_03,國立故宮博物院,臺北市,33743
2021_03,淡水漁人碼頭,新北市,144812
2021_03,新北市立黃金博物館,新北市,70152
2021_03,國立自然科學博物館,臺中市,145688
2021_03,國立臺灣美術館(含美術園道商圈),臺中市,50521
2021_03,臺中國家歌劇院,臺中市,72877
2021_03,日月潭環潭區,南投縣,473810
2021_03,清境農場,南投縣,58527
2021_03,溪頭自然教育園區,南投縣,130477
2021_03,蓮池潭,高雄市,175406
2021_03,國立科學工藝博物館,高雄市,79632
2021_03,高雄市立美術館,高雄市,84285
2021_03,旗津風景區,高雄市,267798
2021_03,墾丁國家森林遊樂區,屏東縣,12610
